filename,cell_line,quality,degradation,annotated,psnr,original_path
A172_Phase_A7_1_02d00h00m_3,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,noise_50,True,14.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,noise_100,True,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,motion_blur_5,True,28.05,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,motion_blur_11,True,27.72,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,defocus_2,True,28.27,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,defocus_8,True,27.68,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,shading_0.3,True,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,shading_0.7,True,11.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,jpeg_70,True,34.07,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,jpeg_30,True,30.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,combined_mild,True,21.4,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d00h00m_3,A172,low,combined_severe,True,13.89,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d00h00m_3.tif
A172_Phase_A7_1_02d08h00m_2,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,noise_50,True,14.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,noise_100,True,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,motion_blur_5,True,28.04,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,motion_blur_11,True,27.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,defocus_2,True,28.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,defocus_8,True,27.81,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,shading_0.3,True,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,shading_0.7,True,11.47,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,jpeg_70,True,33.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,jpeg_30,True,30.39,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,combined_mild,True,21.35,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d08h00m_2,A172,low,combined_severe,True,13.89,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d08h00m_2.tif
A172_Phase_A7_1_02d12h00m_3,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,motion_blur_5,True,29.2,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,motion_blur_11,True,28.96,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,defocus_2,True,29.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,defocus_8,True,28.92,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,shading_0.7,True,11.44,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,jpeg_70,True,34.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,jpeg_30,True,31.41,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,combined_mild,True,21.49,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d12h00m_3,A172,low,combined_severe,True,13.97,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d12h00m_3.tif
A172_Phase_A7_1_02d16h00m_4,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,noise_100,True,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,motion_blur_5,True,27.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,motion_blur_11,True,27.38,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,defocus_2,True,27.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,defocus_8,True,27.34,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,shading_0.3,True,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,shading_0.7,True,11.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,jpeg_70,True,33.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,jpeg_30,True,30.14,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,combined_mild,True,21.31,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_02d16h00m_4,A172,low,combined_severe,True,13.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_02d16h00m_4.tif
A172_Phase_A7_1_03d00h00m_1,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,motion_blur_5,True,29.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,motion_blur_11,True,29.44,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,defocus_2,True,30.03,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,defocus_8,True,29.39,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,shading_0.7,True,11.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,jpeg_70,True,34.78,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,jpeg_30,True,31.93,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,combined_mild,True,21.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_1_03d00h00m_1,A172,low,combined_severe,True,13.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_1_03d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,noise_25,True,20.15,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,noise_50,True,14.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,noise_100,True,9.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,motion_blur_5,True,32.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,motion_blur_11,True,32.1,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,defocus_2,True,33.02,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,defocus_8,True,31.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,shading_0.3,True,18.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,shading_0.7,True,11.42,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,jpeg_70,True,40.2,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,jpeg_30,True,36.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,combined_mild,True,21.78,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d00h00m_1,A172,low,combined_severe,True,14.01,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d00h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,noise_100,True,9.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,motion_blur_5,True,31.64,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,motion_blur_11,True,30.87,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,defocus_2,True,31.72,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,defocus_8,True,30.69,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,shading_0.3,True,18.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,shading_0.7,True,11.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,jpeg_70,True,38.8,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,jpeg_30,True,35.51,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,combined_mild,True,21.69,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d04h00m_1,A172,low,combined_severe,True,14.01,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d04h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,noise_50,True,14.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,noise_100,True,9.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,motion_blur_5,True,32.44,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,motion_blur_11,True,31.99,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,defocus_2,True,32.61,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,defocus_8,True,31.89,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,shading_0.3,True,18.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,shading_0.7,True,11.42,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,jpeg_70,True,38.0,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,jpeg_30,True,35.02,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,combined_mild,True,21.69,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d08h00m_1,A172,low,combined_severe,True,14.0,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d08h00m_1.tif
A172_Phase_A7_2_00d12h00m_1,A172,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d12h00m_1.tif
A172_Phase_A7_2_00d12h00m_1,A172,low,noise_25,True,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d12h00m_1.tif
A172_Phase_A7_2_00d12h00m_1,A172,low,noise_50,True,14.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d12h00m_1.tif
A172_Phase_A7_2_00d12h00m_1,A172,low,noise_100,True,9.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d12h00m_1.tif
A172_Phase_A7_2_00d12h00m_1,A172,low,motion_blur_5,True,32.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d12h00m_1.tif
A172_Phase_A7_2_00d12h00m_1,A172,low,motion_blur_11,True,32.01,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/A172_Phase_A7_2_00d12h00m_1.tif
